Transaction_ID,Property_ID,Investor_ID,Buyer_Type,Party_Type,Gender,Nationality,Transaction_Type,Property_Type,Property_Subtype,Area,Size_sqm,Price_AED,Transaction_Date,Payment_Mode,Agent_Involved,Registration_Type,Registration_Type_English,Acquisition_Type,Acquisition_Type_English,Emirates_ID,License_No,Phone_Number,Transaction_Quarter,Transaction_Year
3f8acae2-50a4-4a3b-85ca-b9e58e2ab3d1,d2a50811-1b5b-408f-8cf8-9e0cd55f20df,cd4962d6-8bc9-423b-9511-57baf3f3cf6b,Investor,شخص,أنثى,South Korea,Buy,Apartment,Studio,Dubai South,1334,1161624.0,2024-05-14,Mortgage,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-1393-4015-6,TRN-629977,056-6671712,2,2024
e88a4084-a8b3-43bc-bbae-9d7e65610a57,a5886a19-3da5-42d1-b04b-09b1e588ec66,cc2ae912-f0cb-48aa-b365-44fd3bdf11f1,Investor,شخص,ذكر,China,Sell,Apartment,Studio,Dubai South,1374,1094249.0,2022-05-17,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3573-5113-8,TRN-417742,052-9447143,2,2022
9b8a2329-7ad3-4a43-b595-4792e2e451b1,a22d1a82-4937-492c-b626-27751ea47266,f45b02f1-5119-4d57-b080-687d4ec3b26e,Corporate,جهة,Non-specified,India,Buy,Villa,,Dubai Investment Park,5468,4505392.0,2022-03-13,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-7781-4703-4,TRN-589469,058-6873005,1,2022
05b78cc2-48c0-49f3-933e-d0c87a9adf2e,8478955f-af56-4091-bf34-7edb490b30a7,b687ae05-9e2d-44e0-b1d0-6bbd03c891ae,Corporate,جهة,Non-specified,UAE,Buy,Office,,Dubai Marina,3311,5250000.0,2022-09-07,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9500-9768-8,TRN-677951,059-1363949,3,2022
8c70e647-f21d-4e91-8eac-1e45459e45f4,af208a45-bb10-422c-9cf3-c9f271277e0e,277e3219-6ed8-43ec-856e-2e7b95c00a82,Investor,شخص,أنثى,India,Buy,Apartment,1BR,DIFC,1395,2850000.0,2024-10-24,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-3806-8377-4,,050-7499313,4,2024
418dd051-e730-40bd-bffe-4bb48960e4f1,50dbce38-5229-44a0-bef3-d951a703f55d,f225ef1a-a611-4fd8-9d5e-f2b7c55cd52d,Investor,شخص,أنثى,USA,Sell,Apartment,2BR,Dubai Hills Estate,1342,1641023.0,2024-04-01,Cash,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-7163-9138-3,TRN-590144,053-5386366,2,2024
3401cbc4-3516-4223-b7f7-46a8dc04a1e0,b8793c48-84af-42a9-b721-e17a766c0767,a4afd834-33c5-445a-bb44-4617dc52503e,Resident,جهة,ذكر,China,Sell,Apartment,4BR,Dubai Marina,966,1753652.0,2025-12-14,Mortgage,No,العقارات القائمة,Completed,تملك حر,Freehold,784-3560-9789-7,TRN-172436,052-1347523,4,2025
cab0a8c8-b6e5-4282-bef8-2f90f16f3630,32c09122-bfe7-4df4-9c6e-a3afe42492c9,296efadf-6862-40b9-a0e9-b9fc8f95f1d8,Resident,جهة,ذكر,Spain,Buy,Apartment,Studio,Emirates Hills,1276,2850000.0,2024-09-27,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3738-2704-1,TRN-100085,052-4647158,3,2024
fd3c0b71-0e4f-49fb-9bfd-4938a11f0259,398684b6-f759-449c-8cd9-45a3d1c817ff,0b803f46-48a1-4c75-af32-4a3118de294c,Investor,شخص,أنثى,Russia,Rent,Townhouse,,Business Bay,2958,4000000.0,2022-04-24,Mortgage,No,العقارات القائمة,Completed,تملك حر,Freehold,,TRN-714562,054-8215389,2,2022
b1d3df05-6075-45d3-97b3-45981e167601,1fc9f06d-361d-4308-8c2f-ca108e7e59c5,4c627ff8-f3c2-4c70-b5bf-8489ae39d380,Resident,شخص,أنثى,UAE,Sell,Townhouse,,Dubai Marina,2393,4000000.0,2025-05-11,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-2600-1852-1,,054-4111092,2,2025
f04c3d99-23b9-40be-b776-79c82567871d,cf775828-7ae6-4497-aa83-ac00c112bb5f,612be14c-f077-4960-86a7-1d8b8bce09f6,Investor,شخص,أنثى,Saudi Arabia,Buy,Villa,,Downtown Dubai,4885,13860083.0,2022-05-16,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-5023-1948-2,TRN-875073,055-7169779,2,2022
406e2d24-de1d-41de-a974-5b0abf277b1f,b19b06e1-3628-4173-940f-d0cbdcaa95f7,963ee3cf-97c2-4854-9a55-ad16431e6256,Corporate,جهة,Non-specified,India,Sell,Villa,,Palm Jumeirah,5223,14500000.0,2022-09-10,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9465-9058-8,TRN-264714,059-9895668,3,2022
b6c2b713-e68a-4784-81bd-a591cbe93e5c,bb7237f9-8256-4ee1-9022-3323b2c3044d,8fb9fbf2-afc7-45b1-9f16-692e5e1e61a8,Investor,شخص,أنثى,India,Buy,Villa,,Downtown Dubai,4342,12412420.0,2024-10-01,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3318-6521-1,TRN-965656,058-4043141,4,2024
316f869a-f01e-4eac-b051-82d2af8bcc1b,8843ab44-b87d-4b48-b7d7-2c2c12545c8e,6d50bf22-e85d-4388-9731-1d178c694e20,Corporate,جهة,Non-specified,UK,Buy,Apartment,1BR,Meydan City,1089,1412318.0,2023-11-05,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,784-6300-7775-3,,051-1522225,4,2023
e3bc1c41-4c39-42fb-b5fa-72f520630897,13f3eac3-93c9-4d77-b7de-3700739dce9a,47cee7fe-e322-444e-bda5-b4001887f485,Corporate,جهة,Non-specified,South Korea,Sell,Apartment,3BR,Business Bay,1459,2459381.0,2025-02-28,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-5411-8374-5,TRN-823562,051-6986903,1,2025
56e50cc0-605d-4bef-8335-82e4220858da,242aad9a-a883-4e0f-8cc8-ed9195d7629d,00c02334-cf96-4ce4-9fc9-dc8e03e4b3f7,Corporate,جهة,Non-specified,Saudi Arabia,Buy,Apartment,4BR,Dubai Marina,1415,2370871.0,2023-06-06,Installments,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9478-5931-2,TRN-745314,054-7586347,2,2023
00bb14fa-0d44-4805-bba3-d679f494e7aa,c0e0387a-1e7a-4b6f-97db-c79816e7d6bf,a4c3651d-8741-404e-8cf2-6ab17bb38a30,Investor,شخص,أنثى,UK,Sell,Apartment,4BR,City Walk,1079,1791742.0,2021-09-17,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,784-9352-2604-7,,059-5897670,3,2021
a73c8e94-8fc6-4cf4-84a6-86433fe685d4,0294fe37-c400-4cf8-9fde-0c8120f7d1b6,28ef926d-dc76-43fe-bf38-05be0d442529,Investor,شخص,ذكر,UAE,Buy,Villa,,Palm Jumeirah,4045,14500000.0,2024-08-01,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-8800-1534-4,TRN-220962,055-1576035,3,2024
3a29c846-2944-4b60-bda7-38d01020e64f,90de44f7-389e-4e33-8522-721cdf3e46e2,7d5f8f8e-2a28-4491-be05-e387d28028ae,Corporate,جهة,Non-specified,Saudi Arabia,Rent,Apartment,1BR,Dubai South,1092,977771.0,2024-12-03,Installments,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5749-3345-3,TRN-346893,056-5276341,4,2024
cef93f5a-4a3a-455b-b8c3-ed349852f7aa,3a735257-7fd3-4338-8769-c9b3787d4312,15416060-b8af-47cf-a7f0-856255854245,Investor,شخص,ذكر,China,Buy,Office,,Business Bay,3060,5250000.0,2024-10-17,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,,TRN-733941,056-8008171,4,2024
ba68c6a0-22c1-4e59-9ddd-c45bfecfdaee,b427377c-2f01-4648-a2a5-04d82347934c,51a5cb47-e1a9-4e55-a8e1-6ab9ac1e01c5,Investor,شخص,أنثى,USA,Sell,Townhouse,,Dubai South,2661,2000000.0,2021-08-14,Cash,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-8150-4473-1,TRN-307276,054-7249560,3,2021
ef9c4800-1cf8-44e0-84d9-c546e6e62bd0,d3dfa072-3320-4c51-87bc-dee89908907a,bdf9b78d-51a2-4272-b2e0-4cc3c091d965,Resident,شخص,ذكر,UAE,Rent,Apartment,2BR,Dubai Marina,1034,1658133.0,2024-01-01,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-8963-1075-3,,057-9858929,1,2024
9090d157-76eb-42a2-8834-09a054c375d1,8ce2e572-759a-4369-a26c-a56cefdf08b3,5e53dbf3-3dc5-42d3-bc39-b482758f0c02,Investor,جهة,ذكر,Russia,Sell,Apartment,3BR,Palm Jumeirah,1300,2850000.0,2024-12-04,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,,TRN-202382,059-9151554,4,2024
66c9cdfc-1405-4cb6-a746-a136cfca3175,9c335de3-4ac5-4284-939b-ae3ad5a9dbd4,ef86e36e-83d5-4d23-9f24-483d8fcf95d3,Investor,شخص,ذكر,China,Buy,Apartment,Studio,Jumeirah Golf Estates,1001,1448426.0,2022-01-04,Mortgage,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-9060-4658-3,TRN-850566,059-4835610,1,2022
4112453b-11c6-4270-ae26-4e2a20aec585,04d38dab-c243-4c10-82ea-64bf6dfa62ae,d6de1bf3-5697-4ef0-9202-50db74d85f57,Resident,شخص,ذكر,Australia,Buy,Office,,City Walk,2694,5250000.0,2025-10-18,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-7903-7296-8,TRN-331833,054-5215163,4,2025
5cf4f221-5e8f-488f-9f21-3d9865633200,483210ee-680a-4632-b3de-3f7b10dea623,62183bc1-1881-4ab3-80ad-7951a5ea88d6,Resident,شخص,ذكر,Australia,Buy,Apartment,4BR,Dubai South,1459,1302867.0,2025-10-26,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3788-4076-7,TRN-381248,050-5638109,4,2025
bb6ac728-c9b0-4839-8572-47a17f3d2729,5fbdabec-32d6-4109-99cf-b98f98e1f6a3,aa43c6cb-c7f8-4f5f-b32a-2030422b04c9,Resident,شخص,ذكر,China,Buy,Office,,Business Bay,2442,3643742.0,2020-07-15,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,,TRN-610429,054-5809929,3,2020
7bbfff99-f9cf-4b36-865e-d90aa4a8c1f1,7a4ea2d8-1c10-4643-ad01-8a4de1420c1b,af70f9bf-fcfa-4b34-be6f-527352719e20,Investor,شخص,ذكر,UAE,Buy,Apartment,2BR,Jumeirah Golf Estates,1164,1740476.0,2022-10-03,Mortgage,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-2846-2102-7,,053-6050849,4,2022
d98ae377-5326-488e-ae1f-84846c934de5,a88742c4-575b-4960-a8c6-1ca2180a8082,5f62f380-682b-431f-8b8c-96633f4648cb,Investor,شخص,أنثى,UK,Buy,Retail,,Downtown Dubai,1915,5500000.0,2022-03-06,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5852-7046-6,,058-4400132,1,2022
930151d0-7b5d-4237-9f38-640dd91cafb9,0365c5e4-1954-40ea-ab6f-c4ce01e4a3c9,12516994-2482-4626-b497-10cedec1c0c9,Investor,شخص,أنثى,UK,Sell,Townhouse,,Downtown Dubai,3465,4000000.0,2021-09-24,Cash,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-5771-7868-3,,050-8212787,3,2021
5deb5f2c-56fc-43fc-9fa7-f9e781c28383,59742b25-5b69-4290-8b1a-e5c5e6f6db6e,21f6ed31-6500-4a64-a76f-88d5aa1ce37d,Resident,شخص,ذكر,France,Buy,Office,,Meydan City,3015,4606928.0,2022-05-11,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8606-7048-5,,057-7010219,2,2022
84028bea-2c6b-4356-a850-80c3f31f4785,073d1cd5-0990-4ba8-845c-a05cece767a0,5dbd48e4-63cc-4a86-9fa3-9be6defaf3ae,Investor,جهة,ذكر,India,Buy,Apartment,1BR,Downtown Dubai,982,2300648.0,2023-11-17,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,784-9866-4357-3,,055-3100205,4,2023
20ccc20a-85b9-4716-a571-b173de5263ed,f97cff0b-0442-44c6-8079-705bebcadf54,1faa550d-bc7b-4781-840c-2a9f6bc26cdb,Resident,جهة,ذكر,Spain,Buy,Apartment,3BR,Dubai Hills Estate,1223,1652032.0,2024-02-16,Installments,No,على الخارطة,Off-plan,ايجار حر,Leasehold,,,057-1962661,1,2024
bc683311-cc47-4dc0-b55f-dc2f7d0cdeb3,a012a27d-678d-46d0-839e-3fb68f9cdac6,1f079c8f-cc0a-4c8e-807d-07495abb8899,Corporate,جهة,Non-specified,Australia,Buy,Apartment,3BR,Business Bay,1471,1996210.0,2020-04-11,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-8759-9314-2,TRN-611882,051-1971032,2,2020
91ae63c9-5711-4f9b-82d9-707876a685d6,ee113f15-ee9f-4f2a-a1c4-a9554e75fc9e,64b4b41c-5d97-42db-b043-997633e1fbb3,Resident,شخص,ذكر,USA,Buy,Apartment,4BR,Business Bay,1270,1882686.0,2021-04-09,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-6034-5836-3,TRN-109443,059-6420891,2,2021
e551ff77-e122-42a9-a1d6-4aa35df2783a,b5ac8af9-b467-4b67-97b6-f5a408c31531,80bbe239-7d7c-4e05-ba02-4d65a5a996ae,Resident,جهة,ذكر,India,Buy,Villa,,Downtown Dubai,4652,10915682.0,2022-03-17,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-7531-9701-6,,052-5985930,1,2022
069aa64a-ab2e-44dc-b09d-ffe617ef947d,4e0687ff-0556-4dc6-980d-c179b7ec917a,b153a27e-7921-49df-b236-bf0322262937,Investor,جهة,ذكر,South Korea,Sell,Apartment,Studio,Palm Jumeirah,981,2850000.0,2023-02-07,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-1504-2154-3,TRN-684175,057-6155329,1,2023
74f88e41-989d-4891-a35f-c49cb51dd3e2,28b34afc-91e0-4c3f-8513-f8067e7aadba,93ce9a01-4764-4284-8d45-121036cafec5,Investor,شخص,ذكر,UAE,Buy,Townhouse,,Business Bay,2361,4000000.0,2023-06-03,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-4607-6491-7,,057-1564650,2,2023
6947bde8-6536-4b1e-89de-6c4d3c18d5a9,f2e3f39b-9a84-41a1-84e3-9726a5e5fc03,7aa8266c-700f-4f34-bec6-68e9cbccf1a1,Investor,شخص,أنثى,UK,Buy,Apartment,4BR,Arabian Ranches,1460,2106119.0,2022-10-19,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-8857-5625-6,TRN-650466,058-4195390,4,2022
64622661-32cc-4d06-82aa-b58b6b936855,1790a577-ad1e-431d-961b-f207df8043f3,d5e585d0-4a0a-4e44-87d6-5108961f7a2f,Resident,شخص,ذكر,Russia,Sell,Land,,Dubai South,14075,7920367.0,2025-01-08,Mortgage,No,العقارات القائمة,Completed,تملك حر,Freehold,784-6444-6603-5,,056-8859292,1,2025
c64b6415-5d85-4986-a497-9effb076dfe2,38e25542-6ffe-40a8-9d74-80395f9c9faa,e09894e8-9eb1-4631-b74e-fdfce1113654,Resident,شخص,أنثى,Australia,Buy,Retail,,Meydan City,2013,3850000.0,2025-10-24,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5778-6591-8,TRN-808101,055-3308458,4,2025
90ff7f41-c0c2-441b-bf28-d73a220f8609,1361cfb6-869a-4b9a-986f-13b35b44e8fc,3499dbdc-e189-4e2c-833a-a90ee77b1590,Resident,شخص,ذكر,Russia,Buy,Villa,,Palm Jumeirah,4212,14500000.0,2023-06-15,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,784-5463-9623-4,,053-4821393,2,2023
2f03f1a5-7157-4872-b34c-713007fdd59c,e1cd3fe1-df21-485c-b446-c9e42af608f2,8c37e23b-0aae-455c-aff2-fff1e10d6d69,Resident,شخص,ذكر,China,Sell,Townhouse,,Downtown Dubai,3070,4000000.0,2022-05-26,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-7458-2586-2,TRN-793711,051-4892084,2,2022
818c4a99-be0b-4c4c-8e04-ab64de37d610,724fe6f5-7f8f-470c-a27b-9b36778170b0,711a1ef0-6db5-405d-b6d2-66e3141880b5,Investor,شخص,ذكر,Switzerland,Rent,Apartment,4BR,Palm Jumeirah,952,2850000.0,2024-06-27,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8237-5418-6,,056-5442189,2,2024
3dd0b385-a254-429e-a879-fea57bcce18f,1ac6b063-df39-4892-ad26-74231fb06344,cfdff04f-e6b4-4d0c-8a55-42a7408d8195,Resident,جهة,أنثى,China,Sell,Office,,Palm Jumeirah,3387,5250000.0,2022-05-26,Cash,Yes,على الخارطة,Off-plan,تملك غير حر,Non-freehold,784-1870-3945-7,TRN-874255,056-7686035,2,2022
3d9f7f03-6a44-458d-b0a3-49362d3dd066,fcfdde05-ced2-4129-ab4e-bbf7e680ecb3,d4edeebf-3bf1-4445-a6e4-aaf416d09111,Investor,جهة,ذكر,Saudi Arabia,Buy,Office,,Dubai South,3000,2750000.0,2025-04-19,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-8454-9671-5,TRN-637329,054-4995940,2,2025
4fa99ede-ecae-4eb3-adb4-11e431cf2b7c,86c55b16-68bc-49b0-aea4-91819015d3db,4a854a0c-590b-4cbe-88e5-625cf996aa84,Investor,شخص,ذكر,Australia,Rent,Villa,,Downtown Dubai,5180,14500000.0,2024-11-13,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,,TRN-388245,052-6080296,4,2024
7c8ea5d6-3f63-4fca-92be-ecf9beb3fd56,d0378df6-dd35-4893-9d45-336789805a53,490ce8a3-6c17-4bd2-bada-33d30f039446,Investor,شخص,أنثى,South Korea,Buy,Villa,,Palm Jumeirah,5835,14500000.0,2023-12-24,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9578-8899-6,TRN-854248,058-1044037,4,2023
841743d9-c839-40e0-af20-fc3154acdfd2,e4dd80a3-4863-4374-abb5-9c6f0b3a19d4,94ff57cc-e601-4ebe-aea3-1ccab40ddae4,Investor,شخص,ذكر,France,Buy,Apartment,3BR,Dubai Hills Estate,1238,1763099.0,2022-08-23,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,,TRN-386559,056-6639104,3,2022
ffd801ca-5500-4f53-aa6f-17bd483031a4,87febc9f-e726-4e52-b352-67ef9a0e3b21,eb2fceb5-0eb7-40c6-8fb9-325c4acfa39f,Investor,شخص,ذكر,Russia,Buy,Apartment,3BR,Downtown Dubai,1408,2850000.0,2025-02-01,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8101-9597-8,TRN-879353,055-7451139,1,2025
08bb47d8-0b62-4221-af97-c50c2e43bd7b,2e24ac67-245e-4ff0-85a7-facfa25462bb,845d4122-6475-4afc-a969-fd0318ff3597,Resident,شخص,ذكر,India,Rent,Retail,,Palm Jumeirah,1871,5500000.0,2025-02-06,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8210-5480-7,,051-2770730,1,2025
36dfd2f0-84c1-4d4a-bfe6-eec97a92f76a,312469d7-e1e2-4688-8f8e-3ffc053fce6d,09a37020-f37f-4737-a85b-95a46a0187d4,Resident,شخص,أنثى,Spain,Buy,Townhouse,,Dubai Marina,2917,4000000.0,2022-11-02,Installments,Yes,العقارات القائمة,Completed,تملك حر,Freehold,,TRN-579820,053-6248078,4,2022
66f6273b-959d-440b-b783-f569d9ed1084,d447a34f-5c45-461f-8ef6-49c758c42b32,7d49b608-64db-467b-9922-2b8b4a01b424,Resident,شخص,ذكر,France,Sell,Office,,JVC,2925,3978109.0,2025-09-16,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-2920-8089-4,TRN-118599,058-4456848,3,2025
77b03779-e7f6-4cdd-91d7-5bbf06291e18,ece355b2-7267-4dbc-b95f-4c383b8847d3,810e6a41-b4e7-4844-b845-2daaf328729a,Investor,شخص,ذكر,China,Sell,Apartment,Studio,JVC,1227,1561264.0,2023-06-01,Mortgage,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-3926-5682-2,TRN-777446,051-4327706,2,2023
d07815f3-7ba6-417b-a66e-ce5cc14d2fa3,d6adba34-b958-473a-9038-955c29e2822e,47b1f748-011f-4798-aac6-a0cc0a8d93a8,Resident,شخص,ذكر,Australia,Buy,Office,,Dubai Marina,2491,5250000.0,2025-09-02,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3385-3165-1,,059-6616870,3,2025
5b2ae6f1-25d9-4cac-ad88-a211abc9b2c0,e48f7b30-09e1-4f8d-be7f-ba85367b9259,2255dd0c-e69c-4883-80a1-08b72cfcc55a,Investor,شخص,ذكر,UAE,Buy,Land,,Downtown Dubai,10120,8500000.0,2022-07-12,Installments,No,العقارات القائمة,Completed,تملك حر,Freehold,784-4052-1234-9,TRN-115195,054-2252393,3,2022
73c737c2-ddf2-48fd-a5cb-69855738046f,b72f171b-0262-4a5a-8297-2cb6496e86f0,3c0ebc59-40ca-4f1f-9892-c4220f968686,Resident,شخص,ذكر,Spain,Sell,Villa,,JBR,4374,8484028.0,2022-05-24,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-3307-2219-9,,056-1271310,2,2022
26456bc2-6b71-44aa-925a-0fd066f3d2bb,0f48b29d-98da-42c5-a99b-7f406e51ccac,bc1465b5-61f0-4b9b-a8c7-6c05eb1766d5,Investor,جهة,أنثى,Singapore,Rent,Villa,,Meydan City,5951,7347467.0,2023-03-24,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-5884-4015-4,TRN-311876,052-8311442,1,2023
7453c581-b108-4a02-8d3a-9e3ae8df4853,8caa843c-2e05-45b3-9422-50fb477c3c35,94e8389b-87ef-4ca4-91eb-02acc7f8b6a9,Resident,شخص,أنثى,Russia,Buy,Apartment,Studio,Dubai Marina,1236,1756324.0,2022-05-08,Mortgage,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-3064-4992-7,TRN-604850,057-9681798,2,2022
d22dfbac-b9e0-4ced-8646-5e9221b69197,477e593f-0aa6-4312-9082-db12cc22f4e2,5f1018c8-b279-4ba5-9bd1-3b488bdbadd0,Investor,جهة,ذكر,India,Buy,Apartment,Studio,Dubai Marina,1374,2712570.0,2024-07-15,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3187-7321-2,TRN-783725,051-2451322,3,2024
99de2c55-0710-49ec-8ee3-0a2c82886e7e,d53b2479-00b1-40f1-ab03-e32d603bfb13,b1691a9a-7146-49d7-a929-15cd8a3c3905,Investor,شخص,أنثى,India,Buy,Apartment,4BR,Emirates Hills,974,2850000.0,2022-07-22,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9903-1367-9,TRN-434068,055-2604330,3,2022
563ff888-697e-457a-8f43-869acfb78edd,8c32a532-6b18-468b-8a25-5770b1fa7a82,e7cf9a8a-a97c-437a-9b89-bec2dd59eb38,Resident,جهة,ذكر,USA,Rent,Office,,Dubai Hills Estate,3101,5211497.0,2023-02-14,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-5916-7063-8,TRN-889138,059-4859116,1,2023
b6eb1a25-82f1-4e80-b47a-3cea4da8f798,5e8aedce-4f73-4ca6-ab0c-98cec755f65a,10fea3d6-87e2-4843-8078-1f750e2d0d56,Resident,شخص,ذكر,South Korea,Buy,Villa,,JVC,5865,6551209.0,2025-10-20,Cash,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-5742-3776-1,TRN-350516,054-1943971,4,2025
4677cd3d-915a-42c8-a03b-1679fa2909cb,e3e9e0ca-8613-46ca-944a-ec260eef5da4,80edeab7-22a7-42a8-9a8c-fbc4472ded87,Investor,جهة,ذكر,UAE,Sell,Office,,Dubai Marina,2904,5250000.0,2023-04-24,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,784-4147-4183-1,TRN-255196,057-4677874,2,2023
e79d2503-78ba-4dda-bfda-345595d7424f,272ce4b7-c557-445c-8e4e-6a2337fc4a30,a86e742e-023c-467e-b5ef-0e3b096a7b76,Corporate,جهة,Non-specified,UAE,Buy,Apartment,4BR,Palm Jumeirah,1305,2850000.0,2024-12-05,Cash,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-1437-5054-4,TRN-213114,054-4635927,4,2024
9f9dc63d-8c73-4423-a29e-c0c9a9ef754f,f940ede3-bf6b-4f24-9b6b-5d47ec2dc91c,61345ac3-b514-4026-836a-969f68870999,Resident,شخص,ذكر,China,Buy,Apartment,3BR,JBR,1471,2850000.0,2025-08-05,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,,TRN-414746,058-8999501,3,2025
38492af8-cb31-4ac1-9f08-51365c028aa8,8aeec8d0-0e82-4ce3-88ab-eb478cc94c34,95faf352-c455-4dd7-9ecc-9150f2dff0f7,Resident,شخص,أنثى,China,Sell,Apartment,4BR,Dubai South,1420,1151586.0,2025-10-22,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-1990-5375-4,,057-5197707,4,2025
97d6a1c1-e801-413f-8f9c-0aef660065e0,7d84e1c1-a1b6-4f9d-997b-cd38a132ee75,9691c4a3-26a3-44ff-895a-ba927db91c6b,Investor,شخص,أنثى,UK,Buy,Apartment,2BR,Downtown Dubai,1012,2680346.0,2024-11-18,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-7046-7465-5,TRN-222550,054-1673776,4,2024
95a99969-c783-4e24-956a-7068c69e3ff9,3e469645-04e4-47de-9395-13ca984547b3,922bc0d9-ffa9-404f-b79a-fe215c314dce,Investor,شخص,ذكر,Russia,Buy,Townhouse,,Dubai Marina,2742,4000000.0,2025-02-10,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-7470-3201-7,TRN-836398,055-6774748,1,2025
df983770-5473-4aca-baae-50211bd1645f,56731e6d-56ba-47b5-9f49-38c8b1733aab,31606649-9168-4152-b5bf-1054a0d39a4a,Resident,شخص,ذكر,Russia,Buy,Villa,,Dubai Marina,5100,9594086.0,2025-12-08,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-2564-7283-4,TRN-950445,057-6170565,4,2025
50f476b7-4a98-45e5-b736-0350f71a919c,7ea89f47-625c-49db-a53f-20a5c8629f2c,34bae61d-7fe5-4959-bb8b-832a12232b00,Corporate,جهة,Non-specified,Switzerland,Buy,Retail,,Dubai South,2130,3850000.0,2024-03-11,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-9035-7803-7,TRN-388349,055-1460533,1,2024
d373930d-b00c-4f0c-b0db-c0078a4f9273,ee554d51-6903-482a-a55b-3f1903b15a69,03c625da-f9a3-49ae-bc97-c470fb0cdb4f,Resident,شخص,ذكر,China,Buy,Villa,,Downtown Dubai,4942,10892105.0,2022-08-08,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-9699-6067-3,TRN-594894,052-6045022,3,2022
